Hour,Day,Month,Year,PM2.5,Mean,AQI,PM10,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
0,1,1,2018,77.0,77.0,103.0,122.0,1.7,83.0,5.0,15.0,50.0,734.4375,0.0250000009909998,267776.0,275.8229000854492,60.00336799621582,694.6875
1,1,1,2018,55.0,66.0,75.0,86.0,1.3,74.0,4.0,11.0,50.0,734.4375,0.0250000009909998,267776.0,275.8229000854492,60.00336799621582,694.6875
2,1,1,2018,48.0,60.0,66.0,72.0,1.3,72.0,4.0,11.0,50.0,734.4375,0.0250000009909998,267776.0,275.8229000854492,60.00336799621582,694.6875
3,1,1,2018,54.0,58.5,75.0,100.0,1.4,75.0,4.0,11.0,50.0,736.6875,0.0250000007700007,267984.0,275.8866998291016,60.00544399261474,779.6875
4,1,1,2018,53.0,57.4,73.0,79.0,1.4,72.0,4.0,13.0,50.0,736.6875,0.0250000007700007,267984.0,275.8866998291016,60.00544399261474,779.6875
5,1,1,2018,38.0,54.16666666666666,56.0,61.0,1.2,68.0,3.0,12.0,50.0,736.6875,0.0250000007700007,267984.0,275.8866998291016,60.00544399261474,779.6875
6,1,1,2018,29.0,50.57142857142857,44.0,44.0,1.0,64.0,3.0,9.0,50.0,738.4375,0.0250000007770005,267544.0,275.9091998291016,60.003563995361326,771.75
7,1,1,2018,26.0,47.5,40.0,40.0,0.9,63.0,3.0,8.0,50.0,738.4375,0.0250000007770005,267544.0,275.9091998291016,60.003563995361326,771.75
8,1,1,2018,27.0,45.22222222222222,44.0,44.0,0.9,59.0,4.0,9.0,50.0,738.4375,0.0250000007770005,267544.0,275.9091998291016,60.003563995361326,771.75
9,1,1,2018,21.0,42.8,39.0,39.0,0.9,55.0,8.0,8.0,50.0,740.0,0.0250000010090004,267776.0,275.8944998168945,60.003303993225096,685.5
10,1,1,2018,20.0,40.72727272727273,30.0,30.0,0.7,42.0,22.0,6.0,50.0,740.0,0.0250000010090004,267776.0,275.8944998168945,60.003303993225096,685.5
11,1,1,2018,16.0,38.66666666666666,23.0,19.0,0.6,31.0,37.0,5.0,50.0,740.0,0.0250000010090004,267776.0,275.8944998168945,60.003303993225096,685.5
12,1,1,2018,16.0,36.92307692307692,23.0,16.5,0.5,23.0,45.0,4.0,50.0,737.6875,0.0250000012849997,268020.0,275.8576998901367,60.0013639907837,685.0
13,1,1,2018,11.0,35.07142857142857,16.0,14.0,0.4,22.0,48.0,5.0,50.0,737.6875,0.0250000012849997,268020.0,275.8576998901367,60.0013639907837,685.0
14,1,1,2018,14.0,33.666666666666664,22.0,22.0,0.6,28.0,42.0,6.0,50.0,737.6875,0.0250000012849997,268020.0,275.8576998901367,60.0013639907837,685.0
15,1,1,2018,21.0,32.875,33.0,33.0,0.8,39.0,38.0,9.0,50.0,738.0,0.025000001600001,268252.0,275.8530999755859,60.00169599151612,685.0
16,1,1,2018,20.0,32.11764705882353,44.0,44.0,0.8,46.0,30.0,11.0,50.0,738.0,0.025000001600001,268252.0,275.8530999755859,60.00169599151612,685.0
17,1,1,2018,30.0,32.0,52.0,54.0,1.0,55.0,20.0,11.0,50.0,738.0,0.025000001600001,268252.0,275.8530999755859,60.00169599151612,685.0
18,1,1,2018,50.0,32.94736842105263,71.0,92.0,1.9,76.0,6.0,16.0,50.0,735.6875,0.0250000015670005,268416.0,275.8241000366211,60.00173999786377,685.0
19,1,1,2018,77.0,35.15,103.0,130.0,2.0,84.0,4.0,19.0,50.0,735.6875,0.0250000015670005,268416.0,275.8241000366211,60.00173999786377,685.0
20,1,1,2018,72.0,36.90476190476191,97.0,143.0,2.0,83.0,4.0,19.0,50.0,735.6875,0.0250000015670005,268416.0,275.8241000366211,60.00173999786377,685.0
21,1,1,2018,71.0,38.45454545454545,100.0,150.0,2.0,76.0,3.0,19.0,50.0,734.625,0.0250000016130004,268764.0,275.80829986572263,60.001559997558594,685.0
22,1,1,2018,63.0,39.52173913043478,90.0,130.0,1.5,67.0,4.0,9.0,50.0,734.625,0.0250000016130004,268764.0,275.80829986572263,60.001559997558594,685.0
23,1,1,2018,51.0,40.0,70.0,83.0,1.0,60.0,6.0,6.0,50.0,734.625,0.0250000016130004,268764.0,275.80829986572263,60.001559997558594,685.0
0,2,1,2018,36.0,39.84,51.0,46.0,0.7,46.0,13.0,4.0,50.0,740.0625,0.0250000017409995,269292.0,275.83259979248044,60.00286799621582,695.375
1,2,1,2018,36.0,39.69230769230769,51.0,45.0,0.7,43.0,16.0,3.0,50.0,740.0625,0.0250000017409995,269292.0,275.83259979248044,60.00286799621582,695.375
2,2,1,2018,36.0,39.55555555555556,51.0,40.0,0.7,49.0,8.0,4.0,50.0,740.0625,0.0250000017409995,269292.0,275.83259979248044,60.00286799621582,695.375
3,2,1,2018,40.0,39.57142857142857,56.0,65.5,1.1,59.0,4.0,6.0,50.0,736.625,0.0250000008429996,269300.0,275.8829000854492,60.009802993392945,779.3125
4,2,1,2018,68.0,40.55172413793103,91.0,91.0,2.0,70.0,4.5,13.0,50.0,736.625,0.0250000008429996,269300.0,275.8829000854492,60.009802993392945,779.3125
5,2,1,2018,66.0,41.4,89.0,114.0,2.0,73.0,5.0,12.0,50.0,736.625,0.0250000008429996,269300.0,275.8829000854492,60.009802993392945,779.3125
6,2,1,2018,63.0,40.93333333333333,85.0,116.0,2.0,76.0,5.0,12.0,50.0,748.4375,0.0250000008749999,269108.0,275.904700012207,60.007031997680656,740.875
7,2,1,2018,69.0,41.4,93.0,94.0,2.0,70.0,5.0,11.0,50.0,748.4375,0.0250000008749999,269108.0,275.904700012207,60.007031997680656,740.875
8,2,1,2018,51.0,41.5,70.0,65.0,1.9,63.0,4.0,10.0,50.0,748.4375,0.0250000008749999,269108.0,275.904700012207,60.007031997680656,740.875
9,2,1,2018,50.0,41.36666666666667,69.0,80.0,1.5,62.0,6.0,11.0,50.0,743.5625,0.0250000007550008,269268.0,275.89669982910146,60.00855999755859,685.5
10,2,1,2018,35.0,40.766666666666666,56.0,62.0,1.4,56.0,10.0,10.0,50.0,743.5625,0.0250000007550008,269268.0,275.89669982910146,60.00855999755859,685.5
11,2,1,2018,36.0,40.7,51.0,46.5,1.0,46.0,23.0,10.0,50.0,743.5625,0.0250000007550008,269268.0,275.89669982910146,60.00855999755859,685.5
12,2,1,2018,22.0,40.46666666666667,31.0,31.0,0.8,37.0,34.0,9.0,50.0,742.4375,0.0250000006140004,269300.0,275.88759979248044,60.00509599304199,685.0
13,2,1,2018,33.0,40.7,51.0,51.0,0.9,40.0,34.0,11.0,50.0,742.4375,0.0250000006140004,269300.0,275.88759979248044,60.00509599304199,685.0
14,2,1,2018,17.0,40.36666666666667,36.0,36.0,0.6,33.0,45.0,8.0,50.0,742.4375,0.0250000006140004,269300.0,275.88759979248044,60.00509599304199,685.0
15,2,1,2018,16.0,40.2,45.0,45.0,0.6,34.0,44.0,7.0,50.0,740.625,0.0250000005630012,269300.0,275.8676998901367,60.006531997680646,685.0
16,2,1,2018,12.0,39.93333333333333,32.0,32.0,0.5,32.0,45.0,6.0,50.0,740.625,0.0250000005630012,269300.0,275.8676998901367,60.006531997680646,685.0
17,2,1,2018,9.0,39.7,31.0,31.0,0.5,38.0,40.0,6.0,50.0,740.625,0.0250000005630012,269300.0,275.8676998901367,60.006531997680646,685.0
18,2,1,2018,14.0,39.63333333333333,34.0,34.0,0.6,48.0,28.0,5.0,50.0,739.5625,0.0250000006290003,269300.0,275.8525,60.00803999328613,685.0
19,2,1,2018,17.0,39.833333333333336,36.0,36.0,0.6,50.0,26.0,5.0,50.0,739.5625,0.0250000006290003,269300.0,275.8525,60.00803999328613,685.0
20,2,1,2018,10.0,39.7,30.0,30.0,0.5,42.0,33.0,4.0,50.0,739.5625,0.0250000006290003,269300.0,275.8525,60.00803999328613,685.0
21,2,1,2018,5.0,39.16666666666666,20.0,20.0,0.4,38.0,43.0,3.0,50.0,738.9375,0.0250000007000006,269300.0,275.8425,60.00461199188232,685.0
22,2,1,2018,9.0,38.8,34.0,34.0,0.4,34.0,45.0,4.0,50.0,738.9375,0.0250000007000006,269300.0,275.8425,60.00461199188232,685.0
23,2,1,2018,8.0,38.06666666666667,39.0,39.0,0.4,29.0,48.0,3.0,50.0,738.9375,0.0250000007000006,269300.0,275.8425,60.00461199188232,685.0
0,3,1,2018,7.0,36.63333333333333,24.0,24.0,0.3,23.0,52.0,2.0,50.0,738.625,0.0250000019080005,269300.0,275.8388998413085,60.00413599395752,693.4375
1,3,1,2018,13.0,34.5,22.0,22.0,0.4,24.0,47.0,3.0,50.0,738.625,0.0250000019080005,269300.0,275.8388998413085,60.00413599395752,693.4375
2,3,1,2018,12.0,32.5,30.0,30.0,0.4,29.0,43.0,4.0,50.0,738.625,0.0250000019080005,269300.0,275.8388998413085,60.00413599395752,693.4375
3,3,1,2018,11.0,30.5,25.0,25.0,0.4,28.0,42.0,4.0,50.0,739.0625,0.0250000016360003,269300.0,275.85839996337893,60.00768799591064,766.25
4,3,1,2018,14.0,28.866666666666667,20.0,17.0,0.4,34.0,36.0,5.0,50.0,739.0625,0.0250000016360003,269300.0,275.85839996337893,60.00768799591064,766.25
5,3,1,2018,9.0,27.466666666666665,18.0,17.0,0.4,36.0,33.0,5.0,50.0,739.0625,0.0250000016360003,269300.0,275.85839996337893,60.00768799591064,766.25
6,3,1,2018,11.0,26.633333333333333,22.0,16.0,0.5,43.0,28.0,5.0,50.0,737.6875,0.0250000015500001,269300.0,275.87389984130857,60.009802993392945,768.5
7,3,1,2018,15.0,25.933333333333334,23.0,22.0,0.6,45.0,26.0,5.0,50.0,737.6875,0.0250000015500001,269300.0,275.87389984130857,60.009802993392945,768.5
8,3,1,2018,14.0,25.2,27.0,26.0,0.7,54.0,19.0,5.0,50.0,737.6875,0.0250000015500001,269300.0,275.87389984130857,60.009802993392945,768.5
9,3,1,2018,14.0,24.33333333333333,32.0,32.0,0.7,45.0,29.0,5.0,50.0,741.3125,0.0250000017400011,269300.0,275.87579986572257,60.00602799224853,685.5
10,3,1,2018,7.0,22.3,38.0,38.0,0.6,40.0,35.0,5.0,50.0,741.3125,0.0250000017400011,269300.0,275.87579986572257,60.00602799224853,685.5
11,3,1,2018,11.0,20.466666666666665,34.0,34.0,0.5,31.0,45.0,4.0,50.0,741.3125,0.0250000017400011,269300.0,275.87579986572257,60.00602799224853,685.5
12,3,1,2018,8.0,18.633333333333333,47.0,47.0,0.5,23.0,52.0,5.0,50.0,739.5,0.0250000011759996,269300.0,275.86679992675784,60.004047996521,685.0
13,3,1,2018,9.0,16.633333333333333,36.0,36.0,0.4,20.0,56.0,4.0,50.0,739.5,0.0250000011759996,269300.0,275.86679992675784,60.004047996521,685.0
14,3,1,2018,9.0,15.233333333333333,25.0,25.0,0.4,22.0,55.0,4.0,50.0,739.5,0.0250000011759996,269300.0,275.86679992675784,60.004047996521,685.0
15,3,1,2018,13.0,14.0,26.0,26.0,0.4,28.0,53.0,4.0,50.0,739.125,0.0250000012120008,269300.0,275.8613998413086,60.009802993392945,685.0
16,3,1,2018,9.0,13.133333333333333,15.0,21.5,0.5,28.0,48.0,4.0,50.0,739.125,0.0250000012120008,269300.0,275.8613998413086,60.009802993392945,685.0
17,3,1,2018,5.0,12.1,21.0,17.0,0.5,41.0,36.0,5.0,50.0,739.125,0.0250000012120008,269300.0,275.8613998413086,60.009802993392945,685.0
18,3,1,2018,16.0,11.9,33.0,33.0,0.6,53.0,24.0,5.0,50.0,735.75,0.0250000006339997,269300.0,275.8354000854492,60.00511999511719,685.0
19,3,1,2018,20.0,11.466666666666669,32.0,32.0,0.6,55.0,18.0,5.0,50.0,735.75,0.0250000006339997,269300.0,275.8354000854492,60.00511999511719,685.0
20,3,1,2018,24.0,11.7,34.0,33.0,0.6,55.0,18.0,6.0,50.0,735.75,0.0250000006339997,269300.0,275.8354000854492,60.00511999511719,685.0
21,3,1,2018,20.0,11.833333333333334,35.0,35.0,0.7,53.0,18.0,9.0,50.0,735.1875,0.0250000006900001,269300.0,275.8260000610352,60.00921199798584,685.0
22,3,1,2018,19.0,12.066666666666666,38.0,38.0,0.6,46.0,23.0,9.0,50.0,735.1875,0.0250000006900001,269300.0,275.8260000610352,60.00921199798584,685.0
23,3,1,2018,18.0,12.366666666666667,30.0,30.0,0.6,34.0,35.0,7.0,50.0,735.1875,0.0250000006900001,269300.0,275.8260000610352,60.00921199798584,685.0
0,4,1,2018,18.0,12.5,36.0,36.0,0.4,27.0,41.0,6.0,50.0,751.0625,0.0250000008070003,269300.0,275.82279998779296,60.00324799346924,688.0625
1,4,1,2018,13.0,12.366666666666667,23.0,23.0,0.4,24.0,45.0,5.0,50.0,751.0625,0.0250000008070003,269300.0,275.82279998779296,60.00324799346924,688.0625
2,4,1,2018,13.0,12.466666666666669,22.0,22.0,0.4,25.0,43.0,5.0,50.0,751.0625,0.0250000008070003,269300.0,275.82279998779296,60.00324799346924,688.0625
3,4,1,2018,11.0,12.666666666666666,23.0,23.0,0.4,32.0,35.0,4.0,50.00010624885559,752.5625,0.0250000007160008,269296.0,275.844100036621,60.00763599395752,710.8125
4,4,1,2018,17.0,12.933333333333334,24.0,22.0,0.4,34.0,36.0,3.0,50.00010624885559,752.5625,0.0250000007160008,269296.0,275.844100036621,60.00763599395752,710.8125
5,4,1,2018,12.0,13.066666666666666,19.0,19.0,0.4,26.0,37.0,4.0,50.00010624885559,752.5625,0.0250000007160008,269296.0,275.844100036621,60.00763599395752,710.8125
6,4,1,2018,12.0,13.233333333333333,21.0,21.0,0.4,26.0,41.0,3.0,50.0,754.3125,0.0250000007020011,268724.0,275.8592999267578,60.00425999450685,708.1875
7,4,1,2018,14.0,13.266666666666667,22.0,22.0,0.5,33.0,35.0,4.0,50.0,754.3125,0.0250000007020011,268724.0,275.8592999267578,60.00425999450685,708.1875
8,4,1,2018,15.0,13.366666666666667,28.0,28.0,0.7,46.0,24.0,5.0,50.0,754.3125,0.0250000007020011,268724.0,275.8592999267578,60.00425999450685,708.1875
9,4,1,2018,18.0,13.6,35.0,35.0,0.8,46.0,24.0,6.0,50.0,754.4375,0.0250000007199998,268516.0,275.857200012207,60.00218399810791,685.5625
10,4,1,2018,16.0,13.666666666666666,33.0,33.0,0.9,42.0,31.0,6.0,50.0,754.4375,0.0250000007199998,268516.0,275.857200012207,60.00218399810791,685.5625
11,4,1,2018,17.333333333333332,13.944444444444445,26.5,30.66666666666667,0.9,40.5,33.5,5.5,50.0,754.4375,0.0250000007199998,268516.0,275.857200012207,60.00218399810791,685.5625
12,4,1,2018,18.666666666666668,14.2,20.0,28.33333333333333,0.9,39.0,36.0,5.0,50.0,753.375,0.0250000008269995,268368.0,275.84619995117185,60.0042799911499,685.0
13,4,1,2018,20.0,14.366666666666667,29.0,26.0,0.6,33.0,39.0,6.0,50.0,753.375,0.0250000008269995,268368.0,275.84619995117185,60.0042799911499,685.0
14,4,1,2018,16.0,14.433333333333334,27.0,27.0,0.6,36.0,36.0,7.0,50.0,753.375,0.0250000008269995,268368.0,275.84619995117185,60.0042799911499,685.0
15,4,1,2018,12.0,14.366666666666667,28.0,28.0,0.7,39.0,36.0,7.0,50.0,752.8125,0.0250000008969996,268368.0,275.83959991455083,60.00418799591064,685.0
16,4,1,2018,18.0,14.733333333333333,30.0,30.0,0.6,40.0,34.0,8.0,50.0,752.8125,0.0250000008969996,268368.0,275.83959991455083,60.00418799591064,685.0
17,4,1,2018,22.0,15.1,32.0,32.0,0.6,52.0,23.0,8.0,50.0,752.8125,0.0250000008969996,268368.0,275.83959991455083,60.00418799591064,685.0
18,4,1,2018,21.0,15.533333333333331,38.0,38.0,0.7,63.0,11.0,9.0,50.0,751.6875,0.0250000009350013,268020.0,275.82829986572256,60.001803993225096,685.0
19,4,1,2018,25.0,16.066666666666666,40.0,40.0,0.8,70.0,6.0,9.0,50.0,751.6875,0.0250000009350013,268020.0,275.82829986572256,60.001803993225096,685.0
20,4,1,2018,27.0,16.666666666666668,48.0,48.0,1.0,71.0,4.0,10.0,50.0,751.6875,0.0250000009350013,268020.0,275.82829986572256,60.001803993225096,685.0
21,4,1,2018,31.0,17.266666666666666,52.0,54.0,0.9,72.0,4.0,9.0,50.0,749.0,0.0250000009819995,267872.0,275.80089996337887,60.0015359954834,685.0
22,4,1,2018,29.0,17.933333333333334,53.0,55.0,0.8,72.0,4.0,9.0,50.0,749.0,0.0250000009819995,267872.0,275.80089996337887,60.0015359954834,685.0
23,4,1,2018,32.0,18.83333333333333,56.0,62.0,0.8,71.0,4.0,9.0,50.0,749.0,0.0250000009819995,267872.0,275.80089996337887,60.0015359954834,685.0
0,5,1,2018,37.0,19.53333333333333,55.0,60.0,0.9,69.0,3.0,9.0,50.0,734.6875,0.0250000016860012,267868.0,275.8089999389648,60.00271199798584,695.3125
1,5,1,2018,34.0,20.0,55.0,59.0,0.8,69.0,3.0,9.0,50.0,734.6875,0.0250000016860012,267868.0,275.8089999389648,60.00271199798584,695.3125
2,5,1,2018,38.0,20.466666666666665,58.0,65.0,1.0,68.0,4.0,10.0,50.0,734.6875,0.0250000016860012,267868.0,275.8089999389648,60.00271199798584,695.3125
3,5,1,2018,39.0,21.1,65.0,80.0,1.2,69.0,3.0,11.0,50.0,736.1875,0.0250000008049998,267860.0,275.8791000366211,60.00564799499512,780.5
4,5,1,2018,33.0,21.566666666666663,60.0,69.0,1.3,67.0,3.0,11.0,50.0,736.1875,0.0250000008049998,267860.0,275.8791000366211,60.00564799499512,780.5
5,5,1,2018,33.0,22.066666666666663,56.0,61.0,1.3,64.0,3.0,11.0,50.0,736.1875,0.0250000008049998,267860.0,275.8791000366211,60.00564799499512,780.5
6,5,1,2018,35.0,22.633333333333333,63.0,76.0,1.2,69.0,3.0,14.0,50.0,739.0,0.0250000010069999,267292.0,275.9079000854492,60.00673199462891,772.75
7,5,1,2018,37.0,23.433333333333334,72.0,94.0,1.5,71.0,4.0,17.0,50.0,739.0,0.0250000010069999,267292.0,275.9079000854492,60.00673199462891,772.75
8,5,1,2018,41.0,24.366666666666667,62.0,73.0,1.5,69.0,4.0,16.0,50.0,739.0,0.0250000010069999,267292.0,275.9079000854492,60.00673199462891,772.75
9,5,1,2018,33.0,25.1,55.0,60.0,1.4,63.0,6.0,12.0,50.0,739.9375,0.0250000010609999,267452.0,275.8938000488281,60.00465599822998,685.5625
10,5,1,2018,27.0,25.433333333333334,45.0,45.0,1.0,53.0,13.0,11.0,50.0,739.9375,0.0250000010609999,267452.0,275.8938000488281,60.00465599822998,685.5625
11,5,1,2018,28.0,25.966666666666665,47.66666666666666,48.66666666666666,0.9,49.66666666666666,20.666666666666668,12.0,50.0,739.9375,0.0250000010609999,267452.0,275.8938000488281,60.00465599822998,685.5625
12,5,1,2018,29.0,26.53333333333333,50.33333333333334,52.33333333333334,0.7999999999999999,46.33333333333334,28.333333333333336,13.0,50.0,736.3125,0.0250000008819997,267500.0,275.8529000854492,60.0002679977417,685.0
13,5,1,2018,30.0,27.066666666666663,53.0,56.0,0.7,43.0,36.0,14.0,50.0,736.3125,0.0250000008819997,267500.0,275.8529000854492,60.0002679977417,685.0
14,5,1,2018,27.0,27.466666666666665,51.0,52.0,0.7,45.0,36.0,13.0,50.0,736.3125,0.0250000008819997,267500.0,275.8529000854492,60.0002679977417,685.0
15,5,1,2018,25.0,27.7,44.0,44.0,0.6,44.0,38.0,12.0,50.0,735.0625,0.0250000010170005,267668.0,275.832200012207,60.004903991699216,685.0
16,5,1,2018,28.0,28.1,46.0,46.0,0.7,55.0,27.0,12.0,50.0,735.0625,0.0250000010170005,267668.0,275.832200012207,60.004903991699216,685.0
17,5,1,2018,30.0,28.522222222222226,52.0,54.0,0.9,72.0,11.0,13.0,50.0,735.0625,0.0250000010170005,267668.0,275.832200012207,60.004903991699216,685.0
18,5,1,2018,39.0,29.2,61.0,72.0,1.0,86.0,4.0,13.0,50.0,735.1875,0.025000000643,267796.0,275.8469998168945,60.006531997680646,685.0
19,5,1,2018,48.0,30.133333333333333,70.0,89.0,1.3,84.0,4.0,14.0,50.0,735.1875,0.025000000643,267796.0,275.8469998168945,60.006531997680646,685.0
20,5,1,2018,58.0,31.53333333333333,79.0,91.0,1.2,88.0,4.0,13.0,50.0,735.1875,0.025000000643,267796.0,275.8469998168945,60.006531997680646,685.0
21,5,1,2018,100.0,34.46666666666667,131.0,137.0,1.8,93.0,5.0,16.0,50.0,735.0625,0.0250000010400004,268088.0,275.83160003662107,60.0027799911499,685.0
22,5,1,2018,84.0,36.66666666666666,111.0,126.0,1.7,90.0,5.0,16.0,50.0,735.0625,0.0250000010400004,268088.0,275.83160003662107,60.0027799911499,685.0
23,5,1,2018,39.0,37.23333333333333,55.0,58.0,1.2,80.0,5.0,14.0,50.0,735.0625,0.0250000010400004,268088.0,275.83160003662107,60.0027799911499,685.0
0,6,1,2018,23.0,37.3,33.0,27.0,0.7,54.0,26.0,12.0,50.0,735.0625,0.0250000008090008,268300.0,275.82179992675776,60.00316399383545,696.4375
1,6,1,2018,15.0,36.96666666666667,23.0,23.0,0.5,40.0,37.0,10.0,50.0,735.0625,0.0250000008090008,268300.0,275.82179992675776,60.00316399383545,696.4375
2,6,1,2018,14.0,36.53333333333333,28.0,28.0,0.5,45.0,29.0,8.0,50.0,735.0625,0.0250000008090008,268300.0,275.82179992675776,60.00316399383545,696.4375
3,6,1,2018,18.0,36.1,26.0,25.0,0.3,36.0,39.0,8.0,50.0,737.9375,0.0250000008620005,268168.0,275.8732000732422,60.00484399414061,773.375
4,6,1,2018,12.0,35.53333333333333,23.0,20.0,0.3,45.0,37.5,5.0,50.0,737.9375,0.0250000008620005,268168.0,275.8732000732422,60.00484399414061,773.375
5,6,1,2018,12.0,34.86666666666667,20.0,15.0,0.3,40.0,36.0,4.0,50.0,737.9375,0.0250000008620005,268168.0,275.8732000732422,60.00484399414061,773.375
6,6,1,2018,11.0,34.0,18.0,12.0,0.2,35.0,44.0,4.0,50.0,739.75,0.0250000009819995,267480.0,275.9038000488281,60.00365999603272,769.875
7,6,1,2018,14.0,33.333333333333336,23.0,16.0,0.3,46.0,32.0,4.0,50.0,739.75,0.0250000009819995,267480.0,275.9038000488281,60.00365999603272,769.875
8,6,1,2018,14.0,32.53333333333333,27.0,21.0,0.4,53.0,29.0,4.0,50.0,739.75,0.0250000009819995,267480.0,275.9038000488281,60.00365999603272,769.875
9,6,1,2018,12.0,31.633333333333333,29.0,29.0,0.5,50.0,31.0,5.0,50.0,741.1875,0.0250000011190008,267552.0,275.8904000854492,60.002027992248536,685.5625
10,6,1,2018,15.0,31.03333333333333,28.0,28.0,0.5,49.0,34.0,6.0,50.0,741.1875,0.0250000011190008,267552.0,275.8904000854492,60.002027992248536,685.5625
11,6,1,2018,16.0,30.466666666666665,32.0,32.0,0.4,42.0,42.0,7.0,50.0,741.1875,0.0250000011190008,267552.0,275.8904000854492,60.002027992248536,685.5625
12,6,1,2018,18.5,29.916666666666668,35.0,35.0,0.45,40.5,44.5,7.5,50.0,740.625,0.0250000011940002,267488.0,275.8813000488281,60.002143997192384,685.0
13,6,1,2018,21.0,29.383333333333333,38.0,38.0,0.5,39.0,47.0,8.0,50.0,740.625,0.0250000011940002,267488.0,275.8813000488281,60.002143997192384,685.0
14,6,1,2018,13.0,28.45,32.0,32.0,0.4,43.0,48.0,8.0,50.0,740.625,0.0250000011940002,267488.0,275.8813000488281,60.002143997192384,685.0
15,6,1,2018,12.0,27.75,26.0,26.0,0.4,39.0,52.0,6.0,50.00031187534332,741.0625,0.0250000022710003,267424.0,275.8630999755859,60.001963996887206,685.0
16,6,1,2018,13.0,27.28333333333333,23.0,23.0,0.3,43.0,52.0,5.0,50.00031187534332,741.0625,0.0250000022710003,267424.0,275.8630999755859,60.001963996887206,685.0
17,6,1,2018,11.0,26.716666666666665,25.0,20.0,0.4,49.0,47.0,5.0,50.00031187534332,741.0625,0.0250000022710003,267424.0,275.8630999755859,60.001963996887206,685.0
18,6,1,2018,12.0,26.15,31.0,26.0,0.5,62.0,31.0,5.0,50.0,739.625,0.0250000014140009,267168.0,275.8635998535156,60.00197999572754,685.0
19,6,1,2018,27.0,26.05,43.0,43.0,0.8,82.0,11.0,8.0,50.0,739.625,0.0250000014140009,267168.0,275.8635998535156,60.00197999572754,685.0
20,6,1,2018,31.0,26.183333333333334,52.0,53.0,0.7,86.0,7.0,9.0,50.0,739.625,0.0250000014140009,267168.0,275.8635998535156,60.00197999572754,685.0
21,6,1,2018,32.0,26.416666666666668,51.0,51.0,0.7,86.0,5.0,8.0,50.0,738.875,0.0250000012350007,266936.0,275.85910003662104,60.00023599243164,685.0
22,6,1,2018,40.0,26.816666666666663,56.0,62.0,0.8,85.0,6.0,10.0,50.0,738.875,0.0250000012350007,266936.0,275.85910003662104,60.00023599243164,685.0
23,6,1,2018,49.0,27.45,68.0,72.0,0.8,86.0,5.0,10.0,50.0,738.875,0.0250000012350007,266936.0,275.85910003662104,60.00023599243164,685.0
0,7,1,2018,55.0,27.98333333333333,75.0,74.0,0.8,90.0,5.0,11.0,50.0,754.125,0.025000002115,266840.0,275.8579000854492,60.000103996276856,688.625
1,7,1,2018,66.0,28.58333333333333,89.0,77.0,0.8,91.0,5.0,14.0,50.0,754.125,0.025000002115,266840.0,275.8579000854492,60.000103996276856,688.625
2,7,1,2018,62.0,28.716666666666665,84.0,81.0,0.9,91.0,5.0,15.0,50.0,754.125,0.025000002115,266840.0,275.8579000854492,60.000103996276856,688.625
3,7,1,2018,47.0,26.95,68.0,86.0,1.2,90.0,5.0,19.0,50.0,756.75,0.0250000009970013,266732.0,275.89899993896483,60.00298399353027,716.75
4,7,1,2018,59.0,26.116666666666667,80.0,96.0,1.7,90.0,6.0,19.0,50.0,756.75,0.0250000009970013,266732.0,275.89899993896483,60.00298399353027,716.75
5,7,1,2018,58.0,26.75,79.0,94.0,1.8,87.0,6.0,19.0,50.0,756.75,0.0250000009970013,266732.0,275.89899993896483,60.00298399353027,716.75
6,7,1,2018,58.0,27.916666666666668,79.0,89.0,1.7,87.0,6.0,19.0,50.0,759.0625,0.025000001627,266260.0,275.909100036621,60.004815994262685,711.5
7,7,1,2018,54.0,29.216666666666665,74.0,78.0,1.5,88.0,5.0,19.0,50.0,759.0625,0.025000001627,266260.0,275.909100036621,60.004815994262685,711.5
8,7,1,2018,48.0,30.35,66.0,75.0,1.4,87.0,5.0,19.0,50.0,759.0625,0.025000001627,266260.0,275.909100036621,60.004815994262685,711.5
9,7,1,2018,49.0,31.383333333333333,68.0,80.0,1.2,82.0,5.0,19.0,50.0,758.125,0.025000001476001,266392.0,275.9,60.00535599517822,685.5625
10,7,1,2018,48.0,32.583333333333336,66.0,73.0,1.2,76.0,7.0,18.0,50.0,758.125,0.025000001476001,266392.0,275.9,60.00535599517822,685.5625
11,7,1,2018,51.0,33.88333333333333,70.0,68.0,1.1,72.0,9.0,18.0,50.0,758.125,0.025000001476001,266392.0,275.9,60.00535599517822,685.5625
12,7,1,2018,48.0,35.11666666666667,66.0,56.0,0.9,63.0,15.0,17.0,50.0,756.25,0.0250000015190001,266536.0,275.88190002441405,60.00745999145508,685.0
13,7,1,2018,45.0,36.15,63.0,62.0,0.8,56.0,20.0,18.0,50.0,756.25,0.0250000015190001,266536.0,275.88190002441405,60.00745999145508,685.0
14,7,1,2018,46.0,37.21666666666667,64.0,61.0,0.7,48.0,25.0,17.0,50.0,756.25,0.0250000015190001,266536.0,275.88190002441405,60.00745999145508,685.0
15,7,1,2018,31.0,37.85,49.0,49.0,0.5,37.0,35.0,15.0,50.0,754.75,0.025000001015,266644.0,275.87119995117183,60.00745199584961,685.0
